generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,block_height_skew_fitness,quorum_store_fitness,round_stress_fitness,round_timeout_count_fitness,time_fitness,vote_fragmentation_fitness
14,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G14T1,False,False,False,2,0.0,5,149.0,25.816516,2.0
2,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G2T1,False,False,False,9,0.0,3,102.0,35.418321,1.0
12,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G12T4,False,False,False,2,0.0,2,128.0,38.415771,0.0
4,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G4T3,False,False,False,2,0.0,2,137.0,38.325453,0.0
4,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G4T4,False,False,False,9,0.0,3,71.0,34.495017,0.0
12,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G12T3,False,False,False,9,0.0,3,101.0,33.465076,0.0
18,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G18T4,False,False,False,3,0.0,4,136.0,38.454049,0.0
18,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G18T3,False,False,False,2,0.0,2,133.0,39.699442,0.0
16,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G16T4,False,False,False,9,0.0,3,72.0,31.378161,0.0
0,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G0T3,False,False,False,12,0.0,3,94.0,46.558201,0.0
0,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G0T4,False,False,False,2,0.0,2,124.0,20.09567,0.0
16,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G16T3,False,False,False,2,0.0,2,139.0,17.100192,2.0
18,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G18T2,False,False,False,1,0.0,3,140.0,17.080602,0.0
10,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G10T1,False,False,False,2,0.0,2,137.0,22.072158,2.0
6,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G6T1,False,False,False,2,0.0,2,129.0,38.356272,0.0
12,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G12T2,False,False,False,9,0.0,3,69.0,35.486538,0.0
4,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G4T2,False,False,False,9,0.0,3,86.0,31.438588,0.0
23,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G23T3,False,False,False,2,0.0,2,135.0,19.088564,2.0
23,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G23T4,False,False,False,2,0.0,3,136.0,18.113793,2.0
23,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G23T2,False,False,False,2,0.0,2,122.0,20.462651,0.0
21,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G21T1,False,False,False,2,0.0,2,106.0,20.127076,1.0
3,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G3T1,False,False,False,2,0.0,4,128.0,37.350829,0.0
15,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G15T1,False,False,False,2,0.0,2,138.0,37.574651,0.0
9,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G9T1,False,False,False,2,0.0,5,149.0,26.727645,2.0
1,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G1T2,False,False,False,9,0.0,3,107.0,33.408963,0.0
17,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G17T2,False,False,False,2,0.0,2,138.0,24.094112,2.0
19,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G19T3,False,False,False,2,0.0,2,131.0,38.394312,0.0
19,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G19T4,False,False,False,2,0.0,2,126.0,35.941456,0.0
5,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G5T4,False,False,False,2,0.0,5,146.0,25.456622,2.0
13,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G13T3,False,False,False,2,0.0,3,138.0,23.137016,1.0
13,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G13T4,False,False,False,8,0.0,3,82.0,23.151148,0.0
5,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G5T3,False,False,False,2,0.0,5,148.0,27.822595,2.0
1,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G1T4,False,False,False,2,0.0,2,130.0,37.490237,0.0
17,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G17T3,False,False,False,2,0.0,2,136.0,24.174516,2.0
