generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,block_height_skew_fitness,quorum_store_fitness,round_stress_fitness,round_timeout_count_fitness,time_fitness,vote_fragmentation_fitness
20,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G20T2,False,False,False,3,0.0,6,149.0,39.540794,3.0
22,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G22T1,False,False,False,2,0.0,3,135.0,20.138697,1.0
24,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G24T3,False,False,False,3,0.0,6,147.0,40.348921,3.0
24,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G24T4,False,False,False,1,0.0,3,141.0,19.936426,1.0
16,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G16T2,False,False,False,3,0.0,6,148.0,39.073031,3.0
0,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G0T2,False,False,False,3,0.0,6,153.0,39.193636,3.0
8,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G8T1,False,False,False,2,0.0,3,139.0,19.098046,1.0
14,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G14T1,False,False,False,1,0.0,3,140.0,19.139128,1.0
2,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G2T1,False,False,False,3,0.0,6,148.0,38.87972,3.0
12,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G12T4,False,False,False,3,0.0,6,152.0,40.468357,3.0
4,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G4T3,False,False,False,1,0.0,3,142.0,20.330183,1.0
4,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G4T4,False,False,False,1,0.0,3,138.0,20.566021,1.0
12,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G12T3,False,False,False,1,0.0,3,141.0,20.233465,1.0
18,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G18T4,False,False,False,1,0.0,3,142.0,20.906314,1.0
18,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G18T3,False,False,False,3,0.0,6,150.0,41.099131,3.0
16,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G16T4,False,False,False,2,0.0,4,146.0,26.139452,2.0
0,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G0T3,False,False,False,1,0.0,2,134.0,22.105953,0.0
0,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G0T4,False,False,False,1,0.0,2,137.0,23.152812,0.0
16,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G16T3,False,False,False,3,0.0,6,152.0,41.339726,3.0
18,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G18T2,False,False,False,1,0.0,3,143.0,20.430539,1.0
10,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G10T1,False,False,False,3,0.0,6,147.0,38.36211,3.0
6,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G6T1,False,False,False,1,0.0,3,142.0,21.894346,1.0
12,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G12T2,False,False,False,1,0.0,3,154.0,21.078584,1.0
4,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G4T2,False,False,False,1,0.0,2,136.0,19.135971,1.0
23,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G23T3,False,False,False,1,0.0,3,139.0,19.15715,1.0
23,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G23T4,False,False,False,3,0.0,6,154.0,40.345445,3.0
23,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G23T2,False,False,False,2,0.0,3,140.0,22.111917,1.0
21,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G21T1,False,False,False,3,0.0,6,161.0,46.359748,3.0
3,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G3T1,False,False,False,1,0.0,3,144.0,19.841337,1.0
15,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G15T1,False,False,False,3,0.0,6,150.0,40.204275,3.0
9,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G9T1,False,False,False,3,0.0,6,148.0,39.597012,3.0
1,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G1T2,False,False,False,1,0.0,3,152.0,22.163515,0.0
17,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G17T2,False,False,False,3,0.0,6,146.0,38.315727,3.0
19,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G19T3,False,False,False,3,0.0,6,149.0,41.417825,3.0
19,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G19T4,False,False,False,1,0.0,3,140.0,21.705591,1.0
5,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G5T4,False,False,False,1,0.0,3,139.0,20.160707,1.0
13,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G13T3,False,False,False,1,0.0,3,147.0,25.102557,1.0
13,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G13T4,False,False,False,1,0.0,3,154.0,20.102212,1.0
5,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G5T3,False,False,False,1,0.0,3,142.0,20.791949,1.0
1,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G1T4,False,False,False,3,0.0,6,150.0,38.360222,3.0
17,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G17T3,False,False,False,3,0.0,6,150.0,40.274642,3.0
17,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G17T4,False,False,False,2,0.0,4,146.0,23.002508,2.0
1,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G1T3,False,False,False,1,0.0,3,150.0,19.976104,1.0
5,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G5T2,False,False,False,3,0.0,6,148.0,40.230106,3.0
13,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G13T2,False,False,False,3,0.0,6,152.0,40.117829,3.0
7,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G7T1,False,False,False,1,0.0,3,140.0,21.176105,1.0
11,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G11T1,False,False,False,3,0.0,6,148.0,39.326785,3.0
19,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G19T2,False,False,False,3,0.0,6,148.0,38.16774,3.0
24,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G24T1,False,False,False,1,0.0,3,139.0,21.742062,1.0
22,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G22T4,False,False,False,2,0.0,3,137.0,17.103957,1.0
22,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G22T3,False,False,False,1,0.0,3,140.0,20.868653,1.0
20,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G20T1,False,False,False,2,0.0,3,132.0,14.068548,1.0
22,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G22T2,False,False,False,1,0.0,3,142.0,19.098559,1.0
10,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G10T3,False,False,False,3,0.0,6,150.0,39.344809,3.0
6,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G6T4,False,False,False,3,0.0,6,150.0,39.043958,3.0
6,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G6T3,False,False,False,3,0.0,6,148.0,40.961351,3.0
10,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G10T4,False,False,False,3,0.0,6,150.0,39.93188,3.0
0,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G0T1,False,False,False,1,0.0,2,140.0,22.098476,0.0
8,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G8T2,False,False,False,1,0.0,3,140.0,20.72841,1.0
16,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G16T1,False,False,False,1,0.0,3,142.0,20.242741,1.0
2,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G2T2,False,False,False,1,0.0,3,141.0,20.529937,1.0
14,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G14T2,False,False,False,2,0.0,3,139.0,19.476687,1.0
6,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G6T2,False,False,False,1,0.0,2,136.0,15.82407,1.0
18,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G18T1,False,False,False,3,0.0,6,152.0,38.850586,3.0
10,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G10T2,False,False,False,3,0.0,6,152.0,41.379488,3.0
4,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G4T1,False,False,False,3,0.0,6,150.0,39.378097,3.0
12,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G12T1,False,False,False,1,0.0,3,148.0,20.472537,1.0
14,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G14T3,False,False,False,3,0.0,6,150.0,39.053456,3.0
2,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G2T4,False,False,False,1,0.0,3,145.0,21.141448,1.0
2,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G2T3,False,False,False,3,0.0,6,150.0,38.984873,3.0
14,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G14T4,False,False,False,1,0.0,3,151.0,24.098655,1.0
8,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G8T4,False,False,False,3,0.0,6,147.0,39.865541,3.0
8,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G8T3,False,False,False,2,0.0,3,135.0,18.072376,1.0
21,4,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G21T4,False,False,False,3,0.0,6,148.0,41.554413,3.0
21,3,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G21T3,False,False,False,1,0.0,3,140.0,19.163984,1.0
23,1,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G23T1,False,False,False,3,0.0,6,149.0,40.136463,3.0
21,2,,bug1,evo_aptos,round_stress_fitness,round_stress_fitness,evo,evo/logs/2026_08_13_21h07m_44s/bug1/evo_aptos/round_stress_fitness/G21T2,False,False,False,2,0.0,3,136.0,17.084835,1.0
