generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,block_height_skew_fitness,quorum_store_fitness,round_stress_fitness,round_timeout_count_fitness,time_fitness,vote_fragmentation_fitness
1,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G1T1,False,False,False,12,0.0,5,97.0,48.288966,0.0
13,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G13T1,False,False,False,15,0.0,4,85.0,44.586404,2.0
5,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G5T1,False,False,False,9,0.0,4,71.0,19.264927,2.0
30,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G30T3,False,False,False,21,0.0,3,109.0,70.820057,2.0
11,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G11T2,False,False,False,12,0.0,3,122.0,49.248148,2.0
19,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G19T1,False,False,False,8,0.0,3,94.0,24.472769,1.0
30,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G30T4,False,False,False,14,0.0,3,78.0,31.169811,2.0
7,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G7T2,False,False,False,10,0.0,3,84.0,25.387102,1.0
9,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G9T3,False,False,False,10,0.0,3,86.0,26.322189,2.0
9,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G9T4,False,False,False,9,0.0,3,103.0,32.468506,1.0
36,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G36T1,False,False,False,9,0.0,3,64.0,20.23404,1.0
3,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G3T3,False,False,False,9,0.0,3,82.0,24.295784,2.0
15,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G15T4,False,False,False,18,0.0,3,101.0,55.368946,2.0
15,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G15T3,False,False,False,9,0.0,3,75.0,21.310856,2.0
34,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G34T2,False,False,False,4,0.0,5,73.0,30.104378,1.0
3,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G3T4,False,False,False,19,0.0,3,103.0,38.559659,1.0
41,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G41T3,False,False,False,19,0.0,3,109.0,44.24917,2.0
41,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G41T4,False,False,False,11,0.0,4,89.0,39.221079,2.0
20,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G20T3,False,False,False,9,0.0,3,93.0,28.313719,1.0
20,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G20T4,False,False,False,17,0.0,3,112.0,52.792818,2.0
45,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G45T2,False,False,False,9,0.0,3,66.0,22.315268,2.0
26,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G26T1,False,False,False,10,0.0,3,70.0,32.478509,2.0
24,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G24T2,False,False,False,4,0.0,4,114.0,22.18972,1.0
47,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G47T1,False,False,False,16,0.0,3,94.0,53.861497,2.0
20,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G20T2,False,False,False,9,0.0,3,79.0,21.292723,2.0
43,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G43T1,False,False,False,11,0.0,3,63.0,25.288246,2.0
28,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G28T1,False,False,False,9,0.0,3,70.0,21.29291,1.0
41,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G41T2,False,False,False,9,0.0,3,91.0,27.452628,1.0
22,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G22T1,False,False,False,13,0.0,4,69.0,28.356517,2.0
49,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G49T1,False,False,False,9,0.0,3,68.0,22.427473,1.0
24,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G24T3,False,False,False,10,0.0,3,91.0,29.328266,2.0
24,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G24T4,False,False,False,9,0.0,3,77.0,26.351155,2.0
45,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G45T3,False,False,False,7,0.0,4,107.0,19.168882,1.0
45,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G45T4,False,False,False,9,0.0,3,66.0,31.526917,1.0
37,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G37T3,False,False,False,9,0.0,3,85.0,21.213728,1.0
16,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G16T2,False,False,False,9,0.0,4,71.0,20.233293,2.0
0,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G0T2,False,False,False,2,0.0,3,41.0,9.345181,1.0
37,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G37T4,False,False,False,9,0.0,3,64.0,31.444731,2.0
8,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G8T1,False,False,False,7,0.0,4,81.0,15.08265,2.0
14,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G14T1,False,False,False,14,0.0,3,82.0,45.637904,2.0
2,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G2T1,False,False,False,17,0.0,3,84.0,38.473354,2.0
12,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G12T4,False,False,False,9,0.0,3,85.0,22.335097,2.0
4,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G4T3,False,False,False,9,0.0,3,66.0,20.313964,1.0
4,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G4T4,False,False,False,9,0.0,5,91.0,37.754088,2.0
12,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G12T3,False,False,False,20,0.0,3,113.0,73.390587,1.0
33,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G33T2,False,False,False,9,0.0,3,79.0,31.437593,1.0
18,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G18T4,False,False,False,17,0.0,3,95.0,51.694633,2.0
39,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G39T2,False,False,False,9,0.0,3,81.0,31.435728,1.0
18,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G18T3,False,False,False,15,0.0,3,96.0,57.775689,1.0
31,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G31T1,False,False,False,11,0.0,3,125.0,49.744242,2.0
35,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G35T1,False,False,False,11,0.0,3,73.0,23.213071,0.0
16,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G16T4,False,False,False,16,0.0,3,104.0,49.312541,1.0
0,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G0T3,False,False,False,12,0.0,3,72.0,30.420301,0.0
0,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G0T4,False,False,False,2,0.0,3,69.0,23.141109,0.0
37,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G37T2,False,False,False,8,0.0,3,64.0,19.354986,1.0
16,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G16T3,False,False,False,12,0.0,4,81.0,36.404435,2.0
39,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G39T3,False,False,False,12,0.0,4,82.0,26.165849,2.0
18,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G18T2,False,False,False,6,0.0,4,85.0,17.074047,1.0
10,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G10T1,False,False,False,9,0.0,3,69.0,28.456994,2.0
39,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G39T4,False,False,False,8,0.0,4,90.0,21.372698,1.0
6,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G6T1,False,False,False,10,0.0,4,60.0,30.487219,1.0
12,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G12T2,False,False,False,18,0.0,3,109.0,48.283119,0.0
33,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G33T3,False,False,False,9,0.0,3,66.0,29.41103,1.0
4,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G4T2,False,False,False,10,0.0,3,81.0,19.214738,1.0
33,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G33T4,False,False,False,9,0.0,3,65.0,31.43794,2.0
25,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G25T1,False,False,False,17,0.0,3,89.0,38.290434,2.0
46,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G46T2,False,False,False,13,0.0,3,80.0,36.760263,2.0
44,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G44T1,False,False,False,6,0.0,3,92.0,17.286128,2.0
27,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G27T2,False,False,False,23,0.0,2,103.0,70.191733,2.0
29,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G29T3,False,False,False,10,0.0,3,68.0,28.268925,1.0
42,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G42T3,False,False,False,16,0.0,3,114.0,45.30133,2.0
29,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G29T4,False,False,False,9,0.0,3,73.0,19.263519,2.0
42,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G42T4,False,False,False,9,0.0,3,82.0,19.298524,2.0
48,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G48T3,False,False,False,5,0.0,5,69.0,18.121233,1.0
23,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G23T3,False,False,False,19,0.0,3,118.0,60.321049,1.0
48,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G48T4,False,False,False,9,0.0,4,104.0,29.17676,2.0
23,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G23T4,False,False,False,9,0.0,3,71.0,19.285745,2.0
27,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G27T3,False,False,False,16,0.0,4,97.0,51.209157,2.0
27,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G27T4,False,False,False,9,0.0,3,71.0,19.289386,2.0
46,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G46T3,False,False,False,8,0.0,4,86.0,19.06295,2.0
46,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G46T4,False,False,False,9,0.0,3,67.0,22.297841,2.0
48,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G48T2,False,False,False,9,0.0,3,85.0,20.299373,2.0
40,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G40T1,False,False,False,14,0.0,3,97.0,29.26051,2.0
23,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G23T2,False,False,False,2,0.0,4,74.0,21.110297,1.0
29,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G29T2,False,False,False,11,0.0,3,74.0,33.462829,2.0
21,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G21T1,False,False,False,2,0.0,3,81.0,17.081848,1.0
42,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G42T2,False,False,False,16,0.0,5,99.0,44.258513,2.0
3,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G3T1,False,False,False,9,0.0,3,76.0,21.253562,2.0
15,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G15T1,False,False,False,6,0.0,4,94.0,15.05627,2.0
9,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G9T1,False,False,False,11,0.0,3,84.0,28.413733,2.0
1,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G1T2,False,False,False,6,0.0,7,73.0,42.473488,0.0
36,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G36T4,False,False,False,9,0.0,3,81.0,19.331802,2.0
17,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G17T2,False,False,False,11,0.0,3,86.0,30.14176,2.0
36,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G36T3,False,False,False,9,0.0,3,81.0,22.396434,1.0
30,1,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G30T1,False,False,False,9,0.0,3,63.0,23.256148,2.0
19,3,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G19T3,False,False,False,18,0.0,3,96.0,58.767682,1.0
38,2,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G38T2,False,False,False,9,0.0,3,74.0,21.335494,2.0
19,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G19T4,False,False,False,13,0.0,4,84.0,48.661767,2.0
5,4,,bug2,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_12_23h51m_42s/bug2/evo_aptos/vote_fragmentation_fitness/G5T4,False,False,False,9,0.0,3,64.0,29.437051,2.0
