generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,block_height_skew_fitness,quorum_store_fitness,round_stress_fitness,round_timeout_count_fitness,time_fitness,vote_fragmentation_fitness
7,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G7T3,False,False,False,3,0.0,6,151.0,36.096688,2.0
11,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G11T4,False,False,False,1,0.0,3,155.0,19.815179,1.0
11,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G11T3,False,False,False,3,0.0,6,162.0,42.32923,3.0
7,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G7T4,False,False,False,2,0.0,3,131.0,15.040015,1.0
15,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G15T2,False,False,False,1,0.0,3,153.0,22.148526,1.0
3,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G3T2,False,False,False,1,0.0,3,149.0,19.18481,1.0
17,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G17T1,False,False,False,2,0.0,4,150.0,27.300186,2.0
9,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G9T2,False,False,False,1,0.0,3,154.0,18.200321,1.0
1,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G1T1,False,False,False,1,0.0,3,145.0,19.140306,1.0
13,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G13T1,False,False,False,3,0.0,6,164.0,41.157183,3.0
5,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G5T1,False,False,False,1,0.0,3,154.0,22.083306,1.0
11,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G11T2,False,False,False,1,0.0,3,151.0,21.43079,1.0
19,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G19T1,False,False,False,1,0.0,3,154.0,20.452553,1.0
7,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G7T2,False,False,False,1,0.0,3,134.0,26.135162,1.0
9,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G9T3,False,False,False,1,0.0,3,155.0,20.385252,1.0
9,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G9T4,False,False,False,1,0.0,3,154.0,21.15871,1.0
3,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G3T3,False,False,False,1,0.0,3,153.0,21.45169,1.0
15,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G15T4,False,False,False,1,0.0,3,154.0,19.232775,1.0
15,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G15T3,False,False,False,3,0.0,6,158.0,37.561727,3.0
3,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G3T4,False,False,False,1,0.0,3,150.0,20.630404,1.0
20,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G20T3,False,False,False,1,0.0,3,152.0,20.029302,1.0
20,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G20T4,False,False,False,3,0.0,6,159.0,39.549505,3.0
24,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G24T2,False,False,False,3,0.0,6,160.0,46.432613,3.0
20,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G20T2,False,False,False,1,0.0,3,153.0,19.517731,1.0
22,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G22T1,False,False,False,3,0.0,6,159.0,41.983652,3.0
24,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G24T3,False,False,False,3,0.0,6,163.0,43.288109,3.0
24,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G24T4,False,False,False,1,0.0,3,156.0,18.798415,1.0
16,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G16T2,False,False,False,1,0.0,3,151.0,20.104919,1.0
0,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G0T2,False,False,False,1,0.0,3,148.0,21.189058,1.0
8,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G8T1,False,False,False,3,0.0,6,162.0,40.646076,3.0
14,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G14T1,False,False,False,1,0.0,3,137.0,25.061704,1.0
2,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G2T1,False,False,False,3,0.0,6,159.0,40.124463,3.0
12,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G12T4,False,False,False,1,0.0,3,153.0,19.422033,1.0
4,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G4T3,False,False,False,2,0.0,4,153.0,22.565463,2.0
4,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G4T4,False,False,False,3,0.0,6,158.0,40.26561,3.0
12,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G12T3,False,False,False,2,0.0,3,134.0,20.104582,1.0
18,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G18T4,False,False,False,3,0.0,6,160.0,42.348075,3.0
18,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G18T3,False,False,False,1,0.0,3,154.0,18.246567,1.0
16,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G16T4,False,False,False,2,0.0,3,151.0,14.85048,1.0
0,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G0T3,False,False,False,1,0.0,2,131.0,18.08699,0.0
0,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G0T4,False,False,False,1,0.0,3,141.0,21.108584,0.0
16,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G16T3,False,False,False,1,0.0,3,153.0,21.350919,1.0
18,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G18T2,False,False,False,1,0.0,3,152.0,22.22049,1.0
10,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G10T1,False,False,False,1,0.0,3,151.0,22.459951,1.0
6,1,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G6T1,False,False,False,1,0.0,3,151.0,21.625972,1.0
12,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G12T2,False,False,False,1,0.0,3,157.0,19.254597,1.0
4,2,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G4T2,False,False,False,3,0.0,6,161.0,39.965331,3.0
23,3,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G23T3,False,False,False,3,0.0,6,154.0,40.680614,3.0
23,4,,bug1,evo_aptos,block_height_skew_fitness,block_height_skew_fitness,evo,evo/logs/2026_08_14_12h55m_02s/bug1/evo_aptos/block_height_skew_fitness/G23T4,False,False,False,3,0.0,6,158.0,41.420305,3.0
