generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,block_height_skew_fitness,quorum_store_fitness,round_stress_fitness,round_timeout_count_fitness,time_fitness,vote_fragmentation_fitness
7,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G7T3,False,False,False,3,0.0,6,148.0,39.404463,3.0
11,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G11T4,False,False,False,1,0.0,3,143.0,18.344769,1.0
11,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G11T3,False,False,False,3,0.0,6,153.0,40.802661,3.0
7,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G7T4,False,False,False,3,0.0,6,150.0,39.304678,3.0
15,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G15T2,False,False,False,1,0.0,3,138.0,19.453116,1.0
3,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G3T2,False,False,False,1,0.0,3,143.0,20.17406,1.0
17,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G17T1,False,False,False,3,0.0,6,149.0,40.456729,3.0
9,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G9T2,False,False,False,2,0.0,3,134.0,18.911438,1.0
1,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G1T1,False,False,False,1,0.0,2,139.0,20.671666,0.0
13,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G13T1,False,False,False,1,0.0,3,143.0,21.287027,1.0
5,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G5T1,False,False,False,1,0.0,3,157.0,19.156223,1.0
11,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G11T2,False,False,False,2,0.0,4,153.0,19.333849,1.0
19,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G19T1,False,False,False,3,0.0,6,155.0,37.228328,3.0
7,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G7T2,False,False,False,1,0.0,3,159.0,19.628795,1.0
9,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G9T3,False,False,False,1,0.0,3,143.0,20.198957,1.0
9,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G9T4,False,False,False,3,0.0,6,149.0,40.921431,3.0
3,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G3T3,False,False,False,3,0.0,6,149.0,39.144269,3.0
15,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G15T4,False,False,False,3,0.0,6,157.0,39.552609,3.0
15,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G15T3,False,False,False,3,0.0,6,151.0,40.323577,3.0
3,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G3T4,False,False,False,1,0.0,3,138.0,22.179756,1.0
20,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G20T3,False,False,False,3,0.0,6,149.0,38.470821,3.0
20,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G20T4,False,False,False,3,0.0,6,150.0,38.473234,3.0
24,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G24T2,False,False,False,1,0.0,3,145.0,19.174286,1.0
20,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G20T2,False,False,False,2,0.0,3,140.0,19.501674,1.0
22,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G22T1,False,False,False,2,0.0,4,154.0,22.18374,1.0
24,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G24T3,False,False,False,3,0.0,6,151.0,38.715871,3.0
24,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G24T4,False,False,False,3,0.0,6,151.0,40.718426,3.0
16,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G16T2,False,False,False,1,0.0,3,144.0,18.55007,1.0
0,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G0T2,False,False,False,3,0.0,6,153.0,39.857802,3.0
8,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G8T1,False,False,False,3,0.0,6,151.0,40.86332,5.0
14,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G14T1,False,False,False,1,0.0,3,143.0,20.037197,1.0
2,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G2T1,False,False,False,2,0.0,3,140.0,18.064931,1.0
12,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G12T4,False,False,False,3,0.0,6,150.0,37.342897,3.0
4,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G4T3,False,False,False,3,0.0,6,159.0,41.350693,3.0
4,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G4T4,False,False,False,1,0.0,3,140.0,19.044338,1.0
12,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G12T3,False,False,False,2,0.0,3,141.0,15.278374,1.0
18,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G18T4,False,False,False,1,0.0,3,141.0,20.14039,1.0
18,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G18T3,False,False,False,1,0.0,3,141.0,21.668268,1.0
16,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G16T4,False,False,False,1,0.0,2,135.0,18.109976,1.0
0,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G0T3,False,False,False,1,0.0,2,142.0,23.095938,0.0
0,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G0T4,False,False,False,1,0.0,2,129.0,23.108951,0.0
16,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G16T3,False,False,False,1,0.0,3,143.0,22.194508,1.0
18,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G18T2,False,False,False,2,0.0,3,138.0,19.083412,1.0
10,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G10T1,False,False,False,3,0.0,6,152.0,41.292662,3.0
6,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G6T1,False,False,False,3,0.0,6,159.0,38.394257,3.0
12,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G12T2,False,False,False,1,0.0,3,149.0,20.088145,1.0
4,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G4T2,False,False,False,2,0.0,4,147.0,24.21278,2.0
23,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G23T3,False,False,False,3,0.0,6,149.0,39.371499,3.0
23,4,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G23T4,False,False,False,3,0.0,6,149.0,40.37098,3.0
23,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G23T2,False,False,False,3,0.0,6,156.0,43.209746,3.0
21,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G21T1,False,False,False,3,0.0,6,158.0,40.913403,3.0
3,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G3T1,False,False,False,3,0.0,6,148.0,39.548599,3.0
15,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G15T1,False,False,False,2,0.0,3,140.0,15.122267,1.0
9,1,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G9T1,False,False,False,1,0.0,3,145.0,21.201855,1.0
1,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G1T2,False,False,False,1,0.0,3,147.0,22.089638,0.0
17,2,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G17T2,False,False,False,3,0.0,6,151.0,39.707956,3.0
19,3,,bug1,evo_aptos,vote_fragmentation_fitness,vote_fragmentation_fitness,evo,evo/logs/2026_08_14_15h10m_54s/bug1/evo_aptos/vote_fragmentation_fitness/G19T3,False,False,False,3,0.0,6,152.0,38.968091,3.0
